StationID,RzSocial,Endereco,Bairro,Bandeira,PcVenda,PcCompra,ModCompra,Fornecedor,DtColeta,Cidade,Produto,UnidMedida,DtInicial,DtFinal,Estado,CodIBGE,Place,Lon,Lat,DistMean,DistDev,DistMin,DistMax,RefinMean,RefinDev,RefinMin,RefinMax
367,COMPANHIA BRASILEIRA DE DISTRIBUICAO,"AVENIDA FERNANDES LIMA, 3948",Gruta de Lourdes,IPIRANGA,3.749,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA FERNANDES LIMA, 3948, Gruta de Lourdes, MACEIO, ALAGOAS, BRAZIL",-35.7392677,-9.6133822,323239.9102772699,172076.56480940356,7196.077525955419,464692.33725007455,1592634.8319452992,874875.3160029438,157791.4192213962,3001708.9932535426
368,POSTO QUARTO DE MILHA LTDA,"AVENIDA DURVAL DE GOES MONTEIRO, S/N KM 10",Tab dos Martins,PETROBRAS DISTRIBUIDORA S.A.,3.759,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DURVAL DE GOES MONTEIRO, S/N KM 10, Tab dos Martins, MACEIO, ALAGOAS, BRAZIL",-35.7601772,-9.5899973,323751.33039289125,171551.30548918372,10467.234222749714,465095.6068012767,1592614.6846217222,875373.5963311552,156830.19672315096,3002700.108175963
369,GMA AUTO POSTO E CONVENIENCIA LTDA - ME,"AVENIDA FERNANDES LIMA, 3564",Gruta de Lourdes,PETROBRAS DISTRIBUIDORA S.A.,3.799,3.457,CIF,"NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA FERNANDES LIMA, 3564, Gruta de Lourdes, MACEIO, ALAGOAS, BRAZIL",-35.7369985,-9.6310743,322287.7207076537,171876.3079533533,5276.425820204623,463405.2754866725,1591923.2526253033,874241.7438493917,159330.91666092383,3000177.0836430904
370,MARTA CRISTINA SOBRAL,"RODOVIA BR 101 - NORTE, S/N",Rio Novo,BRANCA,3.87,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"RODOVIA BR 101 - NORTE, S/N, Rio Novo, MACEIO, ALAGOAS, BRAZIL",-35.9045401,-9.499678,323624.37416227383,165827.18351815388,28178.055661011287,460595.68579704023,1589329.4361843725,875914.8264006644,158163.04845881814,3002910.8723559887
371,TOTAL GIRO - COMERCIO DE COMBUSTIVEIS LTDA,"AVENIDA DEPUTADO SERZEDELO DE BARROS CORREIA, 760",Clima Bom,BRANCA,3.899,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DEPUTADO SERZEDELO DE BARROS CORREIA, 760, Clima Bom, MACEIO, ALAGOAS, BRAZIL",-35.7955735,-9.5687275,323623.0314169632,170249.4005793016,14496.045605413017,464303.43313896126,1591732.9630799305,875502.1936392621,157030.08912281366,3002660.285372764
372,CAVALCANTE E LEITE LTDA,"AVENIDA DEPUTADOSERZEDELO DE BARROS CORREIA, 1351",Clima Bom,PETROBRAS DISTRIBUIDORA S.A.,3.899,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DEPUTADOSERZEDELO DE BARROS CORREIA, 1351, Clima Bom, MACEIO, ALAGOAS, BRAZIL",-35.789421,-9.5654594,324052.5250331619,170622.6809425144,14414.336943308717,465019.26105801505,1592216.4662447278,875745.8760440156,156349.7459726352,3003322.4785845084
373,AAMM COMERCIAL DE COMBUSTIVEIS LTDA,"AVENIDA DURVAL DE GOES MONTEIRO, 9110",Tabuleiro dos Martins,PETROBRAS DISTRIBUIDORA S.A.,3.899,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DURVAL DE GOES MONTEIRO, 9110, Tabuleiro dos Martins, MACEIO, ALAGOAS, BRAZIL",-35.7543584,-9.5934837,323784.22860821313,171754.82650112128,9848.822563041194,465230.7200119289,1592762.2057177639,875351.0558702508,156809.0155509064,3002708.1596387425
374,CANAA COMERCIO E REPRESENTAÇOES LTDA,"AVENIDA DURVAL DE GOES MONTEIRO, 4922 0",Taboleiro dos Martins,IPIRANGA,3.947,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DURVAL DE GOES MONTEIRO, 4922 0, Taboleiro dos Martins, MACEIO, ALAGOAS, BRAZIL",-35.7751567,-9.5665047,324550.37524826516,171290.1705648555,13527.8536432357,465960.9437574823,1592927.9238111258,875982.044496977,155566.00547072408,3004046.352593344
375,J AQUINO,"AVENIDA DURVAL DE GOES MONTEIRO, 3548",Tab dos Martins,BRANCA,3.99,3.337,CIF,SETTA DISTRIBUIDORA,2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DURVAL DE GOES MONTEIRO, 3548, Tab dos Martins, MACEIO, ALAGOAS, BRAZIL",-35.7709317,-9.5753075,324192.0367196776,171322.44547789398,12450.083214839924,465534.0245855988,1592735.3008868964,875728.0217093963,156117.98635597888,3003461.5881411843
376,NOSSO POSTO COMERCIO E REPRESENTACAO LTDA,"RUA FIRMO CORREIA DE ARAUJO, 364",Clima Bom,BRANCA,3.99,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"RUA FIRMO CORREIA DE ARAUJO, 364, Clima Bom, MACEIO, ALAGOAS, BRAZIL",-35.776634,-9.578199999999999,323792.14028375846,170994.4267404611,12476.643813574921,464880.7344314865,1592292.7289279292,875508.3374180957,156731.08966209125,3002860.466633208
377,VIEIRA & OMENA LTDA,"AVENIDA EMPRESARIO LOURIVAL LOBO FERREIRA, 1380",Petropolis,PETROBRAS DISTRIBUIDORA S.A.,3.999,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA EMPRESARIO LOURIVAL LOBO FERREIRA, 1380, Petropolis, MACEIO, ALAGOAS, BRAZIL",-35.7569763,-9.605370599999999,322969.5803773935,171416.48019539018,8795.596892890988,464057.19351450825,1592058.6449114531,874848.0925552689,158072.0676384497,3001438.923245953
378,AUTO POSTO 2 IRMAOS LTDA,"AVENIDA LOURIVAL MELO MOTA, 13930",Cidade Universitária,RAIZEN,3.999,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA LOURIVAL MELO MOTA, 13930, Cidade Universitária, MACEIO, ALAGOAS, BRAZIL",-35.786414,-9.548001,325218.68642653554,171112.3872973519,15914.47399173546,466694.3593519899,1593209.1935790249,876468.2173496601,154572.34437666473,3005139.4091412616
379,N MAISSA DOS SANTOS SOUZA LIMA - EIRELI,"AVENIDA DR JORGE MONTENEGRO BARROS, 485 A",Santa Amelia,BRANCA,3.999,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DR JORGE MONTENEGRO BARROS, 485 A, Santa Amelia, MACEIO, ALAGOAS, BRAZIL",-35.7632682,-9.6169558,322040.8751670363,170881.87014520634,8098.7618246691345,462641.02558720845,1591172.0211369528,874287.7226784559,159524.00058025582,2999985.874294255
380,ARAUJO & ALBUQUERQUE COMERCIO DE COMBUSTIVEIS LTDA,"RUA EDITH LESSA LOBO, 1163",Santa Amelia,PETROBRAS DISTRIBUIDORA S.A.,4.109,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"RUA EDITH LESSA LOBO, 1163, Santa Amelia, MACEIO, ALAGOAS, BRAZIL",-35.7559961,-9.5625144,325581.5729166355,172231.2825199883,13114.274919039974,467679.1412198706,1594143.2748480686,876502.189751674,154033.4572167345,3005527.112686561
381,VINICIUS CANSANCAO & CIA LTDA,"AVENIDA FERNANDES LIMA, 2542",Gruta de Lourdes,RAIZEN,4.198,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA FERNANDES LIMA, 2542, Gruta de Lourdes, MACEIO, ALAGOAS, BRAZIL",-35.7374893,-9.6281033,322442.16150976915,171905.24493989447,5600.724089160232,463613.0024604389,1592036.681977867,874346.0942429667,159077.98030285983,3000427.9541939036
382,MASCARENHAS AUTO POSTOS LTDA,"AVENIDA DURVAL DE GOES MONTEIRO, 5854 0",Taboleiro dos Martins,PETROBRAS DISTRIBUIDORA S.A.,4.199,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DURVAL DE GOES MONTEIRO, 5854 0, Taboleiro dos Martins, MACEIO, ALAGOAS, BRAZIL",-35.7751567,-9.5665047,324550.37524826516,171290.1705648555,13527.8536432357,465960.9437574823,1592927.9238111258,875982.044496977,155566.00547072408,3004046.352593344
383,SÃO BRAZ COMERCIO DE COMBUSTÍVEIS LTDA,"AVENIDA FERNANDES LIMA, 195 0",Farol,PETROBRAS DISTRIBUIDORA S.A.,4.199,NA,"NA","NA",2020-04-30,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA FERNANDES LIMA, 195 0, Farol, MACEIO, ALAGOAS, BRAZIL",-35.7338945,-9.6489665,321371.707624994,171704.8977630953,3351.2714682083806,462168.3159505039,1591249.3508734307,873615.990144653,160852.02661522018,2998675.152662067
384,POSTO NOBRE CONFIANÇA LTDA.,"AVENIDA FERNANDES LIMA, 1130",Farol,RAIZEN,4.199,NA,"NA","NA",2020-04-30,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA FERNANDES LIMA, 1130, Farol, MACEIO, ALAGOAS, BRAZIL",-35.7403683,-9.6073987,323549.43083774333,172130.08204963754,7862.421782998488,465104.2996784906,1592857.9129990742,875083.3501343828,157292.23643596648,3002207.9324895944
385,AUTO POSTO COMENDADOR LTDA,"AVENIDA FERNANDES LIMA, 3074",Farol,PETROBRAS DISTRIBUIDORA S.A.,4.399,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA FERNANDES LIMA, 3074, Farol, MACEIO, ALAGOAS, BRAZIL",-35.7384831,-9.622368100000001,322739.0929459602,171958.9714484964,6231.14778496285,464011.0011396943,1592253.293625302,874546.6572454743,158593.20713328,3000909.591796739
386,NEW STAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,"AVENIDA DURVAL DE GOES MONTEIRO, 8855",Tab.dos Martins,IPIRANGA,4.899,NA,"NA","NA",2020-04-27,MACEIO,Gasolina,R$/l,2020-04-26,2020-05-02,ALAGOAS,2704302,"AVENIDA DURVAL DE GOES MONTEIRO, 8855, Tab.dos Martins, MACEIO, ALAGOAS, BRAZIL",-35.763744,-9.586233,323830.03447876894,171454.9000163252,11014.445344070878,465148.2565703174,1592601.734861342,875449.1903810108,156694.11618672343,3002848.3382428824
387,MERCANTIL LEAL LTDA,"RUA PADRE INGLES, 266",Boa Vista,BRANCA,3.549,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA PADRE INGLES, 266, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.893580300000004,-8.054152199999999,436338.2208993357,216853.20130392726,39112.18538061721,643307.5061845517,1719983.4137645208,945617.215956828,39440.27721303125,3197332.201910688
388,PETROVEL PETRÓLEO VELOSO LTDA.,"RUA DO BOM PASTOR, 27",Iputinga,PETROBRAS DISTRIBUIDORA S.A.,3.59,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA DO BOM PASTOR, 27, Iputinga, RECIFE, PERNAMBUCO, BRAZIL",-34.9385094,-8.041143,433917.42130184465,215438.0559260052,39867.595932578646,641084.2908093759,1718039.055127569,945561.4546181571,39870.18610470074,3195977.4575156155
389,POSTO CAPRI COMERCIO DE PETROLEO LTDA,"AVENIDA GENERAL SAN MARTIN, 625",Cordeiro,TDC DISTRIBUIDORA,3.59,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA GENERAL SAN MARTIN, 625, Cordeiro, RECIFE, PERNAMBUCO, BRAZIL",-34.9237417,-8.0553452,434366.67943886894,216303.30287182803,38456.26466867652,640991.7109765535,1718046.5226485326,945383.2113358594,38575.34746987694,3195485.209096882
390,SOLEDADE COMBUSTÍVEIS LTDA.,"RUA JOAO FERNANDES VIEIRA, 386",Soledade,RAIZEN,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA JOAO FERNANDES VIEIRA, 386, Soledade, RECIFE, PERNAMBUCO, BRAZIL",-34.8919426,-8.0529394,436484.74168855144,216837.4150266761,39279.886856646466,643527.9314419196,1720161.3421831953,945652.9363350673,39617.14469881264,3197540.8409325657
391,P.G - COMERCIO DE COMBUSTIVEIS EIRELI,"RUA MONTE CASTELO, 35",Boa Vista,BRANCA,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA MONTE CASTELO, 35, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.8901969,-8.0503275,436684.7751940045,216770.40512303275,39602.01583881228,643871.4119745861,1720433.9423743896,945718.4690403239,39946.77565761656,3197887.6750436565
392,VENEZA COMBUSTIVEIS LTDA,"AVENIDA CONDE DA BOA VISTA, 1370",Boa Vista,PETROBRAS DISTRIBUIDORA S.A.,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CONDE DA BOA VISTA, 1370, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.892797,-8.0563209,436317.21028735186,216950.3798378443,38894.5776463275,643186.8360861099,1719895.7975982917,945576.9923009082,39231.57406659292,3197172.697799059
393,PETROCAL PETROLEO CAVALCANTI LIMITADA,"RUA SAO MATEUS, 26",Iputinga,PETROBRAS DISTRIBUIDORA S.A.,3.599,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA SAO MATEUS, 26, Iputinga, RECIFE, PERNAMBUCO, BRAZIL",-34.9368501,-8.0414007,434012.1175749422,215484.69625581653,39852.651808405855,641184.2475645512,1718123.9299097788,945569.5102970334,39866.92812338623,3196048.404345006
394,PETRO CAXANGA LTDA,"AVENIDA CAXANGA, 4335",Iputinga,DISLUB,3.599,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CAXANGA, 4335, Iputinga, RECIFE, PERNAMBUCO, BRAZIL",-34.9440759,-8.038013,433677.43023266556,215193.04718132416,40174.11704415637,640936.9507520373,1717897.8675225351,945580.4192727277,40136.173741841805,3195953.409042429
395,POSTO MODELO LTDA,"AVENIDA CAXANGA, 2864",Iputinga,BRANCA,3.599,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CAXANGA, 2864, Iputinga, RECIFE, PERNAMBUCO, BRAZIL",-34.9321674,-8.044094099999999,434214.0591133274,215690.6121403696,39598.50581872114,641303.9018163531,1718239.8296275039,945551.064245637,39647.45031950571,3196063.0642987234
396,MARCELO BRITO DA SILVA EIRELI,"AVENIDA PROFESSOR MORAES REGO, 364",Cidade Universitaria,BRANCA,3.599,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA PROFESSOR MORAES REGO, 364, Cidade Universitaria, RECIFE, PERNAMBUCO, BRAZIL",-34.9434014,-8.041989899999999,433584.9426285798,215361.03577319332,39739.2227733149,640656.7212472863,1717687.8285893293,945503.9518321479,39708.40074468924,3195616.6408685916
397,POSTO TACARUNA LTDA,"AVENIDA CRUZ CABUGA, 991",Santo Amaro,IPIRANGA,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CRUZ CABUGA, 991, Santo Amaro, RECIFE, PERNAMBUCO, BRAZIL",-34.8765882,-8.046403699999999,437704.0834829269,216866.50437330856,40359.518252315385,645197.2793250302,1721528.2047022623,945883.2874004279,40787.42135688768,3199041.018288998
398,PETRO AGAMENON COMBUSTIVEL LTDA,"AVENIDA AGAMENON MAGALHAES, 501",Santo Amaro,DISLUB,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA AGAMENON MAGALHAES, 501, Santo Amaro, RECIFE, PERNAMBUCO, BRAZIL",-34.8797132,-8.0405991,437691.1709578491,216593.2133440724,40903.21664198832,645444.1068988943,1721697.7288677397,945986.3823384914,41300.608289394346,3199408.642365962
399,POSTO ILHEUS LTDA,"RUA GENERAL JOAQUIM INACIO, 425",Paissandu,IPIRANGA,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA GENERAL JOAQUIM INACIO, 425, Paissandu, RECIFE, PERNAMBUCO, BRAZIL",-34.8954549,-8.063082699999999,435920.87502806936,217159.5622288053,38103.13988719317,642434.9126775691,1719305.9324551919,945419.1199994104,38432.9570056763,3196381.918897967
400,AC NORTE LTDA.,"AVENIDA NORTE, 1002",Santo Amaro,BRANCA,3.599,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA NORTE, 1002, Santo Amaro, RECIFE, PERNAMBUCO, BRAZIL",-34.8810718,-8.0443075,437479.43038404756,216708.3730722646,40469.77902448653,645038.9833036842,1721380.1023244625,945900.5515125222,40864.771497450194,3198980.6555517926
401,SERV- NORTE COMÉRCIO DE COMBUSTIVEIS LTDA,"RUA JOSE OSORIO, 153",Madalena,BRANCA,3.679,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA JOSE OSORIO, 153, Madalena, RECIFE, PERNAMBUCO, BRAZIL",-34.9058755,-8.0534046,435569.5585521663,216590.12368482054,38946.32615959929,642464.0842297542,1719268.8152484081,945551.4145852344,39188.67291983221,3196695.4615571047
402,COMPANHIA BRASILEIRA DE DISTRIBUICAO,"ESTRADA DOS REMEDIOS, 2464",Madalena,RAIZEN,3.679,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"ESTRADA DOS REMEDIOS, 2464, Madalena, RECIFE, PERNAMBUCO, BRAZIL",-34.9069599,-8.058341300000002,435335.64871245524,216758.2523818836,38388.107030420826,641977.6778793797,1718891.2610733728,945441.4910654912,38629.82393104226,3196167.321778503
403,POSTO DE COMBUSTÍVEIS CDU LTDA.,"RUA GENERAL POLIDORO, 1050",Várzea,PETROBRAS DISTRIBUIDORA S.A.,3.689,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA GENERAL POLIDORO, 1050, Várzea, RECIFE, PERNAMBUCO, BRAZIL",-34.9481243,-8.046221400000002,433149.97618832043,215416.60938156242,39244.88706137458,639961.2540894201,1717133.785021807,945377.235351,39183.45026611621,3194946.004144199
404,SERVICAR S/A,"AVENIDA MANOEL BORBA, 410",Boa Vista,PETROBRAS DISTRIBUIDORA S.A.,3.695,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA MANOEL BORBA, 410, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.8890765,-8.0598972,436441.0460113918,217154.91780516997,38593.35195543952,643167.1530213336,1719902.527581349,945525.70605649,38961.952273424555,3197049.4784706505
405,COMERCIAL RECIFE - COMERCIO DE DERIVADOS DE PETROLEO LTDA,"AVENIDA CONDE DA BOA VISTA, 1377",Boa Vista,RAIZEN,3.698,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CONDE DA BOA VISTA, 1377, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.8928907,-8.0568893,436292.30170940293,216970.32098982425,38830.92609665627,643133.184985577,1719854.2663931479,945564.5453576184,39168.22060290581,3197113.6890822263
406,POSTO SOPHIA LTDA,"AVENIDA CAXANGA, 5405",Varzea,IPIRANGA,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CAXANGA, 5405, Varzea, RECIFE, PERNAMBUCO, BRAZIL",-34.9525834,-8.033462199999999,433306.68306636374,214822.95218197658,40635.947912642914,640693.8397914022,1717669.136054102,945602.2979621522,40537.30748580528,3195894.9113465347
407,WANDERLEY E CLAUDENIER LTDA,"AVENIDA JOAQUIM RIBEIRO, 40 ESQ VOLTA AO MUNDO",Caxanga,RAIZEN,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA JOAQUIM RIBEIRO, 40 ESQ VOLTA AO MUNDO, Caxanga, RECIFE, PERNAMBUCO, BRAZIL",-34.958076,-8.0296339,433099.9928205805,214547.11544407555,41044.475628596265,640611.7003604242,1717578.8287092298,945633.3509073654,40907.0815061829,3195941.3792366735
408,PETROCAP PETROLEO CAPITAL LTDA,"AVENIDA CAXANGÁ, 4973",Várzea,RAIZEN,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CAXANGÁ, 4973, Várzea, RECIFE, PERNAMBUCO, BRAZIL",-34.9490152,-8.0354347,433459.4536889928,214981.28623338012,40432.43066929307,640790.3127846079,1717760.7848550575,945592.1391035323,40359.11693202235,3195913.384690347
409,GERALDO VIEIRA E CIA LTDA.,"AVENIDA CAXANGÁ, 4500",Iputinga,RAIZEN,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CAXANGÁ, 4500, Iputinga, RECIFE, PERNAMBUCO, BRAZIL",-34.9451094,-8.036888,433651.4810027739,215126.44186296224,40292.1935172322,640954.753879376,1717906.0950756057,945595.0318547226,40246.47351615712,3196000.3115280853
410,ROFERA COMBUSTIVEIS LTDA.,"RUA DOM BOSCO, 1104",Boa Vista,PETROBRAS DISTRIBUIDORA S.A.,3.699,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA DOM BOSCO, 1104, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.8949686,-8.056217199999999,436179.72916580027,216906.06648032987,38858.029746243184,643035.3486060794,1719767.4582035784,945565.2769767776,39179.95431849514,3197057.523807402
411,MF COMÉRCIO DE DERIVADOS DE PETRÓLEO LTDA.,"AVENIDA JOAQUIM RIBEIRO, 1345",Várzea,PETROBRAS DISTRIBUIDORA S.A.,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA JOAQUIM RIBEIRO, 1345, Várzea, RECIFE, PERNAMBUCO, BRAZIL",-34.9645933,-8.021916,432965.37828534556,214096.20532113148,41892.2289479807,640779.4321843343,1717673.6268952498,945734.3475525868,41709.22244204027,3196296.654824733
412,POSTO ALBATEX LTDA,"AVENIDA PROFESSOR MORAES REGO, 670",Varzea,BRANCA,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA PROFESSOR MORAES REGO, 670, Varzea, RECIFE, PERNAMBUCO, BRAZIL",-34.9443961,-8.044454199999999,433440.16918522085,215433.38914976575,39460.885682156324,640379.9553195866,1717471.8121205727,945444.8786361053,39424.64946838132,3195326.8728323276
413,ABASTECA COMERCIO DE COMBUSTIVEIS LTDA,"AVENIDA CAXANGA, 5808 CASA",Iputinga,RAIZEN,3.699,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA CAXANGA, 5808 CASA, Iputinga, RECIFE, PERNAMBUCO, BRAZIL",-34.9553673,-8.03124,433211.2291919049,214672.62521794066,40873.011382823104,640675.5056216598,1717641.0605193553,945623.9915044621,40754.5271295568,3195945.0632393295
414,ALMEIDA COMERCIO DE DERIVADOS DE PETROLEO LTDA,"AVENIDA MONTEVIDEU, 336",Boa Vista,PETROBRAS DISTRIBUIDORA S.A.,3.699,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA MONTEVIDEU, 336, Boa Vista, RECIFE, PERNAMBUCO, BRAZIL",-34.8924888,-8.049077,436577.40375886194,216680.50957041045,39686.20123733178,643805.5068174591,1720370.1562297107,945730.0139696072,40013.5275623687,3197873.769075503
415,R C LINS E MELLO & CIA,"AVENIDA VISCONDE DE SUASSUNA, 646",Santo Amaro,TEMAPE,3.699,NA,"NA","NA",2020-04-29,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA VISCONDE DE SUASSUNA, 646, Santo Amaro, RECIFE, PERNAMBUCO, BRAZIL",-34.8872483,-8.0516841,436831.81043167616,216875.81035035598,39523.77270585484,643977.1156637737,1720532.0909388608,945708.5552967348,39890.602193494604,3197929.3870064244
416,GMV COMBUSTÍVEIS LTDA.,"AVENIDA JOAQUIM RIBEIRO, 675",Várzea,DISLUB,3.779,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"AVENIDA JOAQUIM RIBEIRO, 675, Várzea, RECIFE, PERNAMBUCO, BRAZIL",-34.9608619,-8.0262788,433043.947113406,214352.47382063995,41411.496888112204,640687.8249194655,1717622.7124387305,945677.8540461435,41254.3612663682,3196098.4983123397
417,POSTO NOVA MADALENA LTDA.,"RUA REAL DA TORRE, 430",Madalena,PETROBRAS DISTRIBUIDORA S.A.,3.799,NA,"NA","NA",2020-04-27,RECIFE,Gasolina,R$/l,2020-04-26,2020-05-02,PERNAMBUCO,2611606,"RUA REAL DA TORRE, 430, Madalena, RECIFE, PERNAMBUCO, BRAZIL",-34.9084253,-8.053347,435407.9816083207,216537.81522712726,38907.127027607865,642281.359549473,1719114.9632974318,945535.0480744054,39131.67547946642,3196554.2662814683
